SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1731955639.005987, 0.010774, 0.012869, -9.825804, -0.005017, 0.005001, -0.000842, , , 
1731955639.015173, 0.005537, 0.023343, -9.818471, -0.005017, 0.005001, -0.000842, , , 
1731955639.026109, 0.015562, 0.023643, -9.811588, -0.002961, 0.003535, -0.000873, , , 
1731955639.035970, 0.011372, 0.013767, -9.821464, -0.004642, 0.005268, -0.001441, , , 
1731955639.046109, 0.013916, 0.012420, -9.821314, -0.004681, 0.004136, -0.000553, , , 
1731955639.056094, 0.009577, 0.016161, -9.820566, -0.004400, 0.003944, -0.001283, , , 
1731955639.065158, 0.008829, 0.004190, -9.824008, -0.004400, 0.003944, -0.001283, , , 
1731955639.076107, 0.025438, 0.019004, -9.820267, -0.002870, 0.005091, 0.000661, , , 
1731955639.085824, 0.002993, 0.021548, -9.823858, -0.004357, 0.003535, -0.001253, , , 
1731955639.096106, 0.010026, 0.006285, -9.812785, -0.002555, 0.004419, -0.000849, , , 
1731955639.106120, 0.019453, 0.016610, -9.810391, -0.004808, 0.004119, -0.001136, , , 
1731955639.115157, 0.018256, 0.017358, -9.819968, -0.004808, 0.004119, -0.001136, , , 
1731955639.126143, 0.011971, 0.014664, -9.812187, -0.003956, 0.004072, -0.002753, , , 
1731955639.135747, -0.000299, 0.023493, -9.818621, -0.003436, 0.003670, -0.000102, , , 
1731955639.146109, 0.009128, 0.007781, -9.830442, -0.003699, 0.004237, -0.002411, , , 
1731955639.156107, 0.010325, 0.012570, -9.825654, -0.004367, 0.003596, -0.002370, , , 
1731955639.166109, -0.003442, 0.019453, -9.822362, -0.004666, 0.004746, -0.000336, , , 
1731955639.176106, 0.009726, 0.011821, -9.828796, -0.003046, 0.003949, -0.000900, , , 
1731955639.185687, 0.003741, 0.016460, -9.818022, -0.003046, 0.003949, -0.000900, , , 
1731955639.196104, 0.019453, 0.019154, -9.826253, -0.003605, 0.004685, -0.002170, , , 
1731955639.206108, 0.018555, 0.014515, -9.833585, -0.003998, 0.004606, -0.000729, , , 
1731955639.215157, 0.017208, 0.012570, -9.823260, -0.003998, 0.004606, -0.000729, , , 
1731955639.226064, 0.016909, 0.022296, -9.831340, -0.002972, 0.003747, 0.000371, , , 
1731955639.235544, 0.008829, 0.019752, -9.829694, -0.002972, 0.003747, 0.000371, , , 
1731955639.246105, 0.007781, 0.022296, -9.821913, -0.004407, 0.003126, -0.000301, , , 
1731955639.256106, -0.000599, 0.012719, -9.815179, -0.004009, 0.005218, -0.001221, , , 
1731955639.265153, 0.009876, 0.014066, -9.817723, -0.004009, 0.005218, -0.001221, , , 
1731955639.276171, 0.009876, 0.022146, -9.829694, -0.003892, 0.005263, -0.002168, , , 
1731955639.285461, 0.012270, 0.024541, -9.823559, -0.003892, 0.005263, -0.002168, , , 
1731955639.296128, 0.010026, 0.016909, -9.832388, -0.003951, 0.004455, 0.000063, , , 
1731955639.306115, 0.015562, 0.020949, -9.820866, -0.004647, 0.003858, -0.000669, , , 
1731955639.315155, 0.013916, 0.023792, -9.824158, -0.004647, 0.003858, -0.000669, , , 
1731955639.326103, 0.006883, 0.026635, -9.822811, -0.002170, 0.004196, -0.001220, , , 
1731955639.335365, 0.007931, 0.018705, -9.825953, -0.002170, 0.004196, -0.001220, , , 
1731955639.346107, 0.013617, 0.011223, -9.811588, -0.003883, 0.002767, -0.002747, , , 
1731955639.356101, 0.003292, 0.020351, -9.827001, -0.003271, 0.003530, -0.000735, , , 
1731955639.365259, 0.012719, 0.006285, -9.821763, -0.003271, 0.003530, -0.000735, , , 
1731955639.376127, 0.017059, 0.018106, -9.811289, -0.003175, 0.003389, -0.000757, , , 
1731955639.385319, 0.009876, 0.020650, -9.824756, -0.003175, 0.003389, -0.000757, , , 
1731955639.396106, 0.004639, 0.008080, -9.813982, -0.001629, 0.002593, -0.000343, , , 
1731955639.406110, 0.016161, 0.014814, -9.811588, -0.004196, 0.003266, -0.000469, , , 
1731955639.415198, 0.014964, 0.012869, -9.820267, -0.004196, 0.003266, -0.000469, , , 
1731955639.426167, 0.008679, 0.009128, -9.821763, -0.003453, 0.003588, -0.001394, , , 
1731955639.435211, 0.018854, 0.023942, -9.820716, -0.003453, 0.003588, -0.001394, , , 
1731955639.446104, 0.017059, 0.016759, -9.826253, -0.002886, 0.005120, -0.001544, , , 
1731955639.456190, 0.007632, 0.016310, -9.820267, -0.003299, 0.004388, -0.000268, , , 
1731955639.465168, 0.019303, 0.015413, -9.829245, -0.003299, 0.004388, -0.000268, , , 
1731955639.476103, 0.004639, 0.021548, -9.816077, -0.003402, 0.002968, -0.001090, , , 
1731955639.485200, 0.003741, 0.012869, -9.824457, -0.003402, 0.002968, -0.001090, , , 
1731955639.496102, 0.027833, 0.010774, -9.820866, -0.002824, 0.003989, 0.000038, , , 
1731955639.506110, 0.019004, 0.009278, -9.816376, -0.004860, 0.002336, -0.000318, , , 
1731955639.515178, 0.003741, 0.016460, -9.834782, -0.004860, 0.002336, -0.000318, , , 
1731955639.526098, 0.009577, 0.020351, -9.833734, -0.004206, 0.004453, -0.000814, , , 
1731955639.536135, 0.013467, 0.014515, -9.810092, -0.002921, 0.002985, -0.000296, , , 
1731955639.546098, 0.002993, 0.023643, -9.825055, -0.005227, 0.002554, -0.001384, , , 
1731955639.556131, -0.002843, 0.026635, -9.837326, -0.001866, 0.002411, -0.001687, , , 
1731955639.565150, 0.007482, 0.024840, -9.816526, -0.001866, 0.002411, -0.001687, , , 
1731955639.576116, 0.022296, 0.028431, -9.823858, -0.003716, 0.004161, -0.000557, , , 
1731955639.586111, 0.012270, 0.014216, -9.814730, -0.003694, 0.004871, -0.001169, , , 
1731955639.596130, 0.008978, 0.010026, -9.813683, -0.004656, 0.004903, -0.000558, , , 
1731955639.606126, 0.001646, 0.017807, -9.818322, -0.004656, 0.004903, -0.000558, , , 
1731955639.615175, 0.014814, 0.012869, -9.827450, -0.005900, 0.004812, -0.002364, , , 
1731955639.626103, 0.012869, 0.008080, -9.809343, -0.003601, 0.003646, -0.000867, , , 
1731955639.636166, 0.002095, 0.011073, -9.807099, -0.002399, 0.005425, -0.002355, , , 
1731955639.646102, 0.013018, 0.025139, -9.828796, -0.002399, 0.005425, -0.002355, , , 
1731955639.656105, 0.007632, 0.020201, -9.820716, -0.003546, 0.003590, 0.000066, , , 
1731955639.665149, -0.003292, 0.014964, -9.812636, -0.003209, 0.003499, -0.001296, , , 
1731955639.676164, 0.007632, 0.014814, -9.815030, -0.003620, 0.005218, -0.000946, , , 
1731955639.686109, 0.007482, 0.024241, -9.818920, -0.003620, 0.005218, -0.000946, , , 
1731955639.696105, 0.009278, 0.025738, -9.814282, -0.004652, 0.005200, -0.001013, , , 
1731955639.706189, 0.003442, 0.021099, -9.807398, -0.004182, 0.005081, -0.001107, , , 
1731955639.716043, 0.020949, 0.022146, -9.814282, -0.002691, 0.004118, -0.001084, , , 
1731955639.726114, 0.013168, 0.014515, -9.820417, -0.004909, 0.003394, -0.000855, , , 
1731955639.736103, 0.016310, 0.026187, -9.817873, -0.003906, 0.004532, -0.000080, , , 
1731955639.746104, 0.004639, 0.023643, -9.814880, -0.004164, 0.004200, -0.001236, , , 
1731955639.756111, 0.005537, 0.019752, -9.809493, -0.003433, 0.003777, -0.000398, , , 
1731955639.765975, 0.010475, 0.019902, -9.815928, -0.003522, 0.002966, 0.000205, , , 
1731955639.776112, 0.013168, 0.011821, -9.823110, -0.003519, 0.003990, -0.001172, , , 
1731955639.786131, 0.013767, 0.013318, -9.823409, -0.003939, 0.003876, -0.000215, , , 
1731955639.796127, -0.002095, 0.023792, -9.824307, -0.003799, 0.003554, -0.000676, , , 
1731955639.806122, 0.005237, 0.009726, -9.833285, -0.002191, 0.004968, -0.000974, , , 
1731955639.815894, 0.009876, 0.006285, -9.817574, -0.003670, 0.004947, -0.000702, , , 
1731955639.826169, -0.002394, 0.021548, -9.826701, -0.004906, 0.005022, -0.000191, , , 
1731955639.836137, 0.007033, 0.020949, -9.825953, -0.003776, 0.003589, -0.001504, , , 
1731955639.846111, 0.004788, 0.012420, -9.828946, -0.003255, 0.002209, -0.000349, , , 
1731955639.856110, 0.002693, 0.031574, -9.825504, -0.004313, 0.004432, -0.001664, , , 
1731955639.865797, 0.015862, 0.017807, -9.828198, -0.004070, 0.003487, -0.000302, , , 
1731955639.876101, 0.017957, 0.013318, -9.820267, -0.002557, 0.004746, 0.000693, , , 
1731955639.886117, 0.007332, 0.016011, -9.823110, -0.002225, 0.004603, -0.001374, , , 
1731955639.896102, 0.006285, 0.018106, -9.819070, -0.001212, 0.003842, -0.001108, , , 
1731955639.906123, 0.004938, 0.008529, -9.826253, -0.004938, 0.002566, -0.000642, , , 
1731955639.915703, -0.001197, 0.015413, -9.821165, -0.003621, 0.004604, -0.002464, , , 
1731955639.926126, 0.003591, 0.022745, -9.820267, -0.004263, 0.004912, -0.001274, , , 
1731955639.936110, 0.001197, 0.011672, -9.822960, -0.003694, 0.003931, -0.001331, , , 
1731955639.945158, 0.011672, 0.011821, -9.817274, -0.003041, 0.003302, -0.001076, , , 
1731955639.956101, 0.011223, 0.005237, -9.819668, -0.003982, 0.004472, -0.000572, , , 
1731955639.965620, 0.023643, 0.014964, -9.813533, -0.003944, 0.004752, -0.000011, , , 
1731955639.976156, 0.008380, 0.019453, -9.814581, -0.004109, 0.003572, -0.001154, , , 
1731955639.986182, -0.022895, 0.010026, -9.822362, -0.002980, 0.003040, -0.002307, , , 
1731955639.995277, 0.015862, 0.027084, -9.832837, -0.005584, 0.016685, -0.000969, , , 
1731955640.006107, 0.005088, 0.017358, -9.820117, -0.003662, 0.006137, 0.000589, , , 
1731955640.015541, 0.019154, 0.011073, -9.831939, -0.002737, 0.006096, -0.000593, , , 
1731955640.026127, 0.021099, 0.011223, -9.829545, -0.003461, 0.002112, -0.001363, , , 
1731955640.036103, 0.004040, 0.016909, -9.811289, -0.003167, 0.001870, -0.001625, , , 
1731955640.046155, 0.012270, 0.016011, -9.813234, -0.003662, 0.004475, 0.000181, , , 
1731955640.056171, 0.010026, 0.015562, -9.818322, -0.004256, 0.004871, -0.000937, , , 
1731955640.065467, 0.017657, 0.021099, -9.820267, -0.005132, 0.005276, -0.000352, , , 
1731955640.076103, 0.023942, 0.013467, -9.831041, -0.004392, 0.005924, -0.001703, , , 
1731955640.086186, 0.015862, 0.006135, -9.816526, -0.000111, 0.006085, -0.000344, , , 
1731955640.096136, 0.005088, 0.029479, -9.823110, -0.004349, 0.005029, -0.001142, , , 
1731955640.106109, 0.004040, 0.024541, -9.818920, -0.003464, 0.005834, -0.001259, , , 
1731955640.115385, 0.011672, 0.000000, -9.821015, -0.003652, 0.005404, 0.000249, , , 
1731955640.126106, 0.008829, -0.001945, -9.827450, -0.003579, 0.005100, -0.002298, , , 
1731955640.136118, 0.018256, 0.028282, -9.822811, -0.003145, 0.004196, -0.000924, , , 
1731955640.146147, -0.010774, 0.017508, -9.809044, -0.002040, -0.011247, -0.001052, , , 
1731955640.156182, -0.024690, 0.030077, -9.837176, -0.002697, -0.006223, -0.001302, , , 
1731955640.165270, 0.019303, 0.018405, -9.844658, -0.001852, -0.007358, 0.000540, , , 
1731955640.176100, -0.000150, -0.002843, -9.818920, -0.001803, -0.005631, 0.000008, , , 
1731955640.186096, -0.027533, 0.037260, -9.822811, -0.004200, 0.001297, 0.028154, , , 
1731955640.196151, -0.110283, 0.215927, -9.819968, -0.003290, 0.014519, 0.088981, , , 
1731955640.206096, 0.022595, 0.242862, -9.817723, -0.005274, 0.008266, 0.177209, , , 
1731955640.215201, 0.095469, 0.090381, -9.831789, -0.007895, 0.012604, 0.261641, , , 
1731955640.226101, -0.046687, -0.065392, -9.808296, -0.004987, -0.005412, 0.277168, , , 
1731955640.236099, 0.026037, -0.012719, -9.816376, -0.005536, 0.016988, 0.277773, , , 
1731955640.246144, 0.008529, 0.032621, -9.825504, -0.005421, 0.016293, 0.230292, , , 
1731955640.256108, -0.000299, 0.064344, -9.827599, -0.006601, -0.002245, 0.182083, , , 
1731955640.266097, -0.102801, 0.033968, -9.820866, -0.002463, 0.003635, 0.153424, , , 
1731955640.276097, -0.031424, -0.155025, -9.824906, -0.004581, 0.003307, 0.158747, , , 
1731955640.286111, -0.020500, -0.107739, -9.820117, -0.002364, 0.003126, 0.193339, , , 
1731955640.296109, -0.044742, -0.016909, -9.822362, -0.003665, 0.003546, 0.186433, , , 
1731955640.305754, -0.047285, 0.003891, -9.824307, -0.004487, -0.000294, 0.149854, , , 
1731955640.316066, -0.079757, 0.019603, -9.817574, -0.004888, -0.006429, 0.081077, , , 
1731955640.326129, -0.149787, 0.120159, -9.820566, -0.003645, 0.008363, 0.040969, , , 
1731955640.336094, -0.238522, 0.132429, -9.824607, -0.005557, 0.012893, -0.004433, , , 
1731955640.346143, -0.110283, 0.194679, -9.827150, -0.004369, 0.010232, 0.000817, , , 
1731955640.356098, -0.354641, 0.248249, -9.816825, -0.003438, 0.004055, 0.004798, , , 
1731955640.366096, -0.553809, 0.296432, -9.832088, -0.004934, 0.008834, -0.013440, , , 
1731955640.376105, -0.040552, -0.468515, -9.872341, -0.006207, -0.084398, -0.008884, , , 
1731955640.386100, -0.308104, -0.546776, -9.769839, -0.002891, -0.028763, -0.032444, , , 
1731955640.396144, -0.714819, -0.103250, -9.818022, -0.004437, -0.015273, -0.088870, , , 
1731955640.406153, -0.537049, -0.051326, -9.822212, -0.004389, -0.010212, -0.150322, , , 
1731955640.416098, -0.113126, 0.004788, -9.802610, -0.003928, -0.008157, -0.148474, , , 
1731955640.426120, -0.103699, 0.035015, -9.822661, -0.004420, -0.009727, -0.149976, , , 
1731955640.436092, -0.163105, 0.090381, -9.816825, -0.003073, -0.006656, -0.141102, , , 
1731955640.446180, -0.297480, 0.000000, -9.832837, -0.004563, -0.013020, -0.140383, , , 
1731955640.456105, -0.120458, -0.042198, -9.805303, -0.007860, -0.012725, -0.107401, , , 
1731955640.466124, -0.119710, 0.014964, -9.800515, -0.004418, 0.011988, -0.064230, , , 
1731955640.476183, -0.099210, -0.024690, -9.812785, -0.007277, 0.024805, -0.043249, , , 
1731955640.486104, -0.106991, -0.028132, -9.824906, -0.004846, 0.022898, -0.053311, , , 
1731955640.496155, -0.173729, -0.022595, -9.824158, -0.001047, 0.013268, -0.082214, , , 
1731955640.505877, -0.220416, 0.060753, -9.821614, -0.006232, 0.006662, -0.096096, , , 
1731955640.516124, -0.116119, 0.019603, -9.830143, -0.004077, 0.013584, -0.077782, , , 
1731955640.526100, -0.078410, -0.056713, -9.803059, -0.007124, 0.013050, -0.084692, , , 
1731955640.536175, 0.114024, 0.109684, -9.831041, -0.002869, 0.021086, -0.058574, , , 
1731955640.546119, -0.072275, 0.136619, -9.844059, -0.004021, 0.020452, -0.044650, , , 
1731955640.556118, 0.006584, 0.054917, -9.806949, -0.005829, 0.009640, -0.015600, , , 
1731955640.566122, -0.020949, 0.054019, -9.822960, -0.003831, 0.016643, -0.005310, , , 
1731955640.576166, 0.120309, 0.025438, -9.851092, -0.006015, 0.010350, -0.014729, , , 
1731955640.586134, -0.000599, -0.048632, -9.825953, -0.004802, -0.007344, -0.037461, , , 
1731955640.596095, -0.055815, -0.038906, -9.829694, -0.003210, 0.009159, -0.062823, , , 
1731955640.606096, -0.241814, 0.009278, -9.820267, -0.006355, 0.000568, -0.062198, , , 
1731955640.616023, -0.238672, 0.002693, -9.802161, -0.005538, 0.006890, -0.070869, , , 
1731955640.626108, -0.168043, 0.107141, -9.833585, -0.003806, -0.002237, -0.070019, , , 
1731955640.636154, -0.040253, -0.010026, -9.823409, -0.002677, -0.002577, -0.072425, , , 
1731955640.646133, -0.030227, -0.101005, -9.812785, -0.004219, 0.014310, -0.070611, , , 
1731955640.656098, -0.054019, 0.002394, -9.822960, -0.005483, 0.009274, -0.066700, , , 
1731955640.666099, -0.039504, 0.062249, -9.818322, -0.003209, 0.014001, -0.050365, , , 
1731955640.676106, -0.172532, 0.188094, -9.852140, -0.006038, 0.008509, -0.056277, , , 
1731955640.685109, -0.152481, 0.091728, -9.843012, -0.005462, -0.019683, -0.076112, , , 
1731955640.696092, -0.232238, -0.013916, -9.846304, -0.004781, -0.012115, -0.082985, , , 
1731955640.706099, -0.237924, 0.132429, -9.843610, -0.004764, -0.013657, -0.057212, , , 
1731955640.716110, -0.152181, 0.143652, -9.850943, -0.002884, -0.022808, -0.028950, , , 
1731955640.725755, -0.260519, -0.127342, -9.766996, -0.006702, -0.013718, -0.036243, , , 
1731955640.735496, -0.041450, -0.240617, -9.770737, -0.007292, 0.009523, -0.034589, , , 
1731955640.746091, 0.129287, -0.138415, -9.811139, -0.005185, 0.021212, -0.054064, , , 
1731955640.756100, 0.039504, -0.023493, -9.822661, -0.005604, 0.032092, -0.067077, , , 
1731955640.766168, -0.012719, 0.137966, -9.833734, -0.004168, 0.022561, -0.057461, , , 
1731955640.776109, -0.125546, 0.217723, -9.846603, -0.005568, 0.012180, -0.029734, , , 
1731955640.786100, 0.005686, 0.344915, -9.860370, -0.006508, -0.011665, 0.010788, , , 
1731955640.795922, -0.074520, 0.153827, -9.842413, -0.007325, -0.018057, 0.029552, , , 
1731955640.806111, 0.006584, 0.100706, -9.842563, -0.005500, -0.016560, 0.032860, , , 
1731955640.815570, 0.083797, 0.006434, -9.812785, -0.003268, -0.019561, 0.046906, , , 
1731955640.826100, -0.061052, -0.022296, -9.825055, -0.006530, -0.011433, 0.044110, , , 
1731955640.836098, 0.156820, 0.067187, -9.844508, -0.005610, -0.016692, 0.030070, , , 
1731955640.845947, 0.108038, 0.023194, -9.832088, -0.002782, -0.025894, 0.031928, , , 
1731955640.856129, -0.095319, -0.001945, -9.811438, -0.003510, -0.017403, 0.050622, , , 
1731955640.866098, -0.094122, 0.009726, -9.821464, -0.005751, -0.021619, 0.066337, , , 
1731955640.876099, -0.067487, -0.075717, -9.780015, -0.009258, -0.002691, 0.087206, , , 
1731955640.886116, -0.004040, 0.026037, -9.808745, -0.007042, -0.000455, 0.110925, , , 
1731955640.896097, -0.100856, -0.083797, -9.806500, -0.008683, 0.003833, 0.113152, , , 
1731955640.906096, -0.066589, -0.049979, -9.801712, -0.007719, 0.015195, 0.112425, , , 
1731955640.916128, -0.111181, 0.030526, -9.837326, -0.005403, 0.019555, 0.091908, , , 
1731955640.926097, -0.046388, -0.000898, -9.828647, -0.005458, 0.018047, 0.088547, , , 
1731955640.936100, -0.147243, 0.004339, -9.826402, -0.007328, 0.006793, 0.079013, , , 
1731955640.945957, -0.067038, 0.025887, -9.816825, -0.005403, 0.011019, 0.086002, , , 
1731955640.956097, -0.174178, -0.038158, -9.818471, -0.003854, 0.009833, 0.062979, , , 
1731955640.966025, -0.024092, -0.020201, -9.800365, -0.002290, 0.024992, 0.057937, , , 
1731955640.975343, -0.035763, 0.125546, -9.839121, -0.007220, 0.015771, 0.060956, , , 
1731955640.986105, -0.039804, 0.131980, -9.833734, -0.005092, 0.006487, 0.069638, , , 
1731955640.995921, -0.132729, 0.089184, -9.842862, -0.005379, 0.002051, 0.089063, , , 
1731955641.006099, -0.208146, 0.102053, -9.819818, -0.004079, -0.003468, 0.109301, , , 
1731955641.016001, -0.091877, -0.008230, -9.812336, -0.003319, 0.002291, 0.131324, , , 
1731955641.026096, -0.086042, -0.049081, -9.820267, -0.003912, 0.005277, 0.122877, , , 
1731955641.036172, -0.015263, -0.212036, -9.755624, -0.004285, 0.019387, 0.117677, , , 
1731955641.046107, 0.110133, -0.045639, -9.803059, -0.006922, 0.030361, 0.124114, , , 
1731955641.056095, 0.129736, 0.023643, -9.831041, -0.003503, 0.034404, 0.124080, , , 
1731955641.065899, -0.006734, -0.203956, -9.786599, -0.005784, 0.046685, 0.104538, , , 
1731955641.076167, 0.072574, 0.134375, -9.862614, -0.001323, 0.053577, 0.098527, , , 
1731955641.086162, -0.065990, 0.324414, -9.869199, -0.006404, 0.018190, 0.067343, , , 
1731955641.096091, 0.010924, 0.246303, -9.852439, -0.006057, 0.001096, 0.077157, , , 
1731955641.106109, -0.117466, 0.167594, -9.850045, -0.009887, -0.031008, 0.094847, , , 
1731955641.115860, 0.010475, -0.003142, -9.827599, -0.006315, -0.023847, 0.112716, , , 
1731955641.126165, -0.127491, -0.009876, -9.827749, -0.007817, -0.022359, 0.103468, , , 
1731955641.136112, -0.068235, -0.108936, -9.787047, -0.004974, -0.005530, 0.096024, , , 
1731955641.146101, -0.081403, -0.051326, -9.804854, -0.010627, -0.004759, 0.092608, , , 
1731955641.156119, -0.002693, -0.055964, -9.824607, -0.006577, 0.003553, 0.084385, , , 
1731955641.165707, 0.098013, -0.109984, -9.796026, -0.005244, 0.013347, 0.063836, , , 
1731955641.176107, 0.000599, -0.062549, -9.815778, -0.003553, 0.027896, 0.031293, , , 
1731955641.186156, -0.072574, 0.105943, -9.843012, -0.005835, 0.019240, -0.009760, , , 
1731955641.196098, -0.121655, 0.117615, -9.835530, -0.008557, 0.003779, -0.015650, , , 
1731955641.206097, -0.028132, 0.067187, -9.846154, -0.003787, -0.001060, -0.008118, , , 
1731955641.215611, -0.138564, 0.042796, -9.876531, 0.003186, 0.019399, -0.022928, , , 
1731955641.226162, -0.190040, 0.101005, -9.820866, 0.007510, 0.040649, -0.017182, , , 
1731955641.236151, -0.104746, 0.065841, -9.768043, 0.003349, 0.020367, -0.003800, , , 
1731955641.246089, -0.124199, 0.014066, -9.778817, -0.004202, -0.003190, -0.004331, , , 
1731955641.256160, -0.031274, -0.019004, -9.812636, -0.008225, -0.013544, 0.001063, , , 
1731955641.265503, 0.130783, 0.006285, -9.817574, -0.012723, -0.027220, 0.008796, , , 
1731955641.276091, -0.019154, -0.075118, -9.875184, -0.001277, 0.013079, 0.015923, , , 
1731955641.285696, 0.065990, -0.064195, -9.719411, -0.002909, 0.031282, 0.014947, , , 
1731955641.296095, -0.041450, 0.045789, -9.796325, -0.013685, 0.013867, 0.000086, , , 
1731955641.306172, -0.132729, 0.004938, -9.786898, -0.006464, 0.046401, -0.011917, , , 
1731955641.315441, 0.283114, 0.059705, -9.719411, -0.023633, -0.024699, 0.014254, , , 
1731955641.326103, 0.146794, 0.089483, -10.064326, -0.019143, -0.033671, 0.046905, , , 
1731955641.336186, 0.001197, 0.118962, -9.950901, 0.017531, 0.066305, 0.040495, , , 
1731955641.345153, 0.199916, 0.161758, -9.644293, -0.007106, -0.000532, 0.072931, , , 
1731955641.355564, -0.141557, 0.205901, -9.864709, -0.005533, -0.003209, 0.091161, , , 
1731955641.365324, -0.087388, 0.207547, -9.772233, -0.004593, 0.005353, 0.137131, , , 
1731955641.376099, -0.057461, -0.057910, -9.729736, -0.016365, -0.007249, 0.180796, , , 
1731955641.386112, 0.245705, -0.145148, -9.900473, -0.043630, -0.082973, 0.246463, , , 
1731955641.396109, -0.010924, -0.185251, -9.906907, -0.011178, 0.011584, 0.267991, , , 
1731955641.406117, 0.147692, -0.070030, -9.743653, -0.011703, 0.023301, 0.266244, , , 
1731955641.415316, 0.183456, 0.126294, -9.864260, -0.009244, 0.032904, 0.250153, , , 
1731955641.426093, 0.128090, 0.426018, -9.864410, -0.008717, 0.016217, 0.222602, , , 
1731955641.436076, 0.144101, 0.181361, -9.818621, -0.009120, 0.011569, 0.217692, , , 
1731955641.446100, 0.265307, 0.107739, -9.903615, -0.006866, -0.006475, 0.196781, , , 
1731955641.455632, 0.295385, -0.269048, -9.828198, -0.002564, -0.023840, 0.206938, , , 
1731955641.465168, 0.178368, -0.226102, -9.780164, -0.004370, -0.011028, 0.182065, , , 
1731955641.475586, 0.071227, 0.061501, -9.843610, -0.004861, 0.002420, 0.178957, , , 
1731955641.486085, -0.186149, 0.141557, -9.821614, -0.003669, -0.004663, 0.163727, , , 
1731955641.496172, -0.165200, 0.184802, -9.792883, -0.006079, -0.000239, 0.164585, , , 
1731955641.506145, -0.210989, 0.251840, -9.797821, -0.007126, 0.010680, 0.165889, , , 
1731955641.516093, -0.029928, 0.048782, -9.869049, -0.009988, 0.013634, 0.159575, , , 
1731955641.526106, 0.305859, 0.035165, -9.976339, -0.003445, -0.053157, 0.164286, , , 
1731955641.536088, -0.079308, -0.278924, -9.754726, -0.007564, -0.061112, 0.149016, , , 
1731955641.546095, -0.038008, -0.307805, -9.733028, -0.005706, -0.013272, 0.135298, , , 
1731955641.556160, -0.038158, 0.100556, -9.891644, 0.004322, 0.039161, 0.105596, , , 
1731955641.566117, -0.141856, 0.189292, -9.837475, 0.012194, 0.060470, 0.058033, , , 
1731955641.576097, 0.223110, 0.225205, -9.749488, -0.012102, -0.072525, 0.057334, , , 
1731955641.586112, -0.094122, 0.024840, -10.019285, -0.005324, -0.070373, 0.081736, , , 
1731955641.596163, -0.178368, 0.095469, -9.953893, 0.028550, 0.053656, 0.084167, , , 
1731955641.606158, 0.051326, 0.128988, -9.764303, 0.037392, 0.081351, 0.087624, , , 
1731955641.616039, -0.085892, 0.000000, -9.726893, 0.025800, 0.056301, 0.077530, , , 
1731955641.626090, 0.102502, -0.079458, -9.699958, 0.012807, 0.049388, 0.070614, , , 
1731955641.636135, 0.191536, -0.026635, -9.795128, -0.000889, -0.000005, 0.080978, , , 
1731955641.646090, -0.004489, 0.035015, -9.876980, 0.000087, -0.011388, 0.077698, , , 
1731955641.656154, -0.098611, 0.033070, -9.813982, 0.008289, 0.033703, 0.069065, , , 
1731955641.666093, 0.053121, 0.036063, -9.856030, 0.002651, -0.004975, 0.074858, , , 
1731955641.676081, -0.051625, -0.069581, -9.742156, -0.007230, -0.010594, 0.055727, , , 
1731955641.686084, 0.313790, -0.052074, -9.929203, 0.005898, 0.003569, 0.053481, , , 
1731955641.696046, -0.082899, -0.111031, -9.765649, 0.000307, 0.001724, 0.051890, , , 
1731955641.706108, -0.068833, 0.102053, -9.719262, -0.011813, 0.003754, 0.043558, , , 
1731955641.716176, 0.118064, -0.137816, -9.853786, -0.009002, -0.000945, 0.064200, , , 
1731955641.726091, 0.072874, 0.111330, -9.900772, 0.002069, -0.001479, 0.058374, , , 
1731955641.736102, 0.073023, 0.037709, -9.747842, -0.002027, -0.018727, 0.073665, , , 
1731955641.745922, 0.028282, -0.042796, -9.764901, -0.012623, -0.020370, 0.080314, , , 
1731955641.756158, 0.244209, 0.052373, -9.796175, -0.013630, -0.017427, 0.087916, , , 
1731955641.765707, 0.023194, 0.074520, -9.881469, -0.018897, -0.035933, 0.126119, , , 
1731955641.776085, -0.151284, -0.081403, -9.712528, -0.019543, 0.001781, 0.100095, , , 
1731955641.786104, 0.064195, -0.112228, -9.833585, -0.030069, -0.032353, 0.099894, , , 
1731955641.795840, -0.003292, 0.037858, -10.074651, -0.001778, 0.058333, 0.066608, , , 
1731955641.806110, 0.123750, 0.250344, -9.731532, 0.027172, 0.123534, 0.035654, , , 
1731955641.816136, -0.097414, 0.163105, -9.806949, -0.008462, -0.003498, 0.008445, , , 
1731955641.826083, 0.042048, -0.387711, -9.693075, -0.016774, -0.007820, 0.024420, , , 
1731955641.836090, 0.057012, 0.220715, -9.991004, 0.004833, -0.000847, 0.009086, , , 
1731955641.845748, -0.013617, -0.139612, -9.706094, -0.008133, -0.000641, 0.034047, , , 
1731955641.856088, -0.302418, 0.332644, -9.961824, -0.002927, 0.004495, 0.049730, , , 
1731955641.866094, -0.138415, 0.365565, -10.048764, 0.010240, 0.013615, 0.069474, , , 
1731955641.876111, -0.059556, -0.693870, -9.283816, 0.010958, 0.006139, 0.102204, , , 
1731955641.886127, -0.014964, 0.046687, -9.898677, -0.010668, 0.004112, 0.048874, , , 
1731955641.895662, 0.050727, 0.026785, -9.812187, -0.025385, -0.008839, 0.051292, , , 
