loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
2024-11-13 15:02:54.772 +0100,1237,69253.54772179168,-0.0130615234375,-0.0119171142578125,-1.000457763671875,69253.53901679168,0.004668521229177713,-0.006159625016152859,-0.06562827527523041,69253.54681479167,324.0369873046875,-218.537109375,-192.8391723632812
2024-11-13 15:02:54.790 +0100,1238,69253.55766879168,-0.0164642333984375,-0.01568603515625,-1.0008544921875,69253.54896479167,0.004840295296162367,-0.006807039491832256,-0.03909973055124283,69253.55709779167,324.104248046875,-218.4109802246094,-193.0386505126953
2024-11-13 15:02:54.792 +0100,1239,69253.56761679167,-0.01995849609375,-0.0271453857421875,-0.998291015625,69253.55891179167,0.001970206620171666,-0.001320661627687514,-0.03338165953755379,69253.56738079168,323.8510131835938,-218.56396484375,-193.3377532958984
2024-11-13 15:02:54.802 +0100,1240,69253.57756479167,-0.0204010009765625,-0.0305328369140625,-0.998626708984375,69253.56885979167,-0.0003057308786083013,0.0001054611784638837,-0.02955656126141548,69253.57766479166,324.0414428710938,-218.4664001464844,-193.6820678710938
2024-11-13 15:02:54.812 +0100,1241,69253.58751279167,-0.0185394287109375,-0.038818359375,-0.99517822265625,69253.57880779167,0.0006021407316438854,-0.002198173198848963,-0.04738642275333405,69253.58794879167,323.8975219726562,-218.4385986328125,-193.5797424316406
2024-11-13 15:02:54.822 +0100,1242,69253.59745979166,-0.0069122314453125,-0.0419769287109375,-1.003326416015625,69253.58875579167,0.003300189273431897,-0.002489523030817509,-0.06353370100259781,69253.59823179166,324.2394409179688,-218.4354858398438,-193.9631652832031
2024-11-13 15:02:54.832 +0100,1243,69253.60740779167,0.003662109375,-0.0396270751953125,-0.9988861083984375,69253.59870279167,-0.001486043911427259,0.002928145695477724,-0.06356272846460342,69253.60851579167,323.8637390136719,-218.1775512695312,-194.1048889160156
2024-11-13 15:02:54.845 +0100,1244,69253.61735579168,0.00946044921875,-0.036529541015625,-1.003372192382812,69253.60865079168,0.002097239252179861,0.003226419677957892,-0.06384395807981491,69253.61879879166,324.2059936523438,-218.5664367675781,-194.3746032714844
2024-11-13 15:02:54.856 +0100,1245,69253.62730379167,-0.012359619140625,-0.0315704345703125,-0.9950408935546875,69253.61859879167,0.004870122764259577,0.001138501334935427,-0.08334602415561676,69253.62908179167,324.17919921875,-218.4019317626953,-194.5953521728516
2024-11-13 15:02:54.862 +0100,1246,69253.63725079167,0.0068511962890625,-0.0227813720703125,-0.9948577880859375,69253.62854679168,0.0008420915110036731,-0.003006176324561238,-0.07367155700922012,69253.63936379168,324.3204650878906,-218.5676116943359,-195.1232147216797
2024-11-13 15:02:54.872 +0100,1247,69253.64719879167,0.0157470703125,-0.0170135498046875,-1.001785278320312,69253.63849379167,0.001223189872689545,-0.001651426195167005,-0.07407528907060623,69253.64964679167,324.2384643554688,-218.3040618896484,-195.1191711425781
2024-11-13 15:02:54.882 +0100,1248,69253.65714679167,0.0086517333984375,-0.013702392578125,-1.00140380859375,69253.64844179167,0.002085521351546049,-0.00295823928900063,-0.06371159851551056,69253.65992879168,324.1943359375,-218.4302520751953,-195.0032806396484
2024-11-13 15:02:54.891 +0100,1249,69253.66709479167,-0.00494384765625,-0.0175018310546875,-0.99822998046875,69253.65838979167,0.002781938062980771,0.003524960018694401,-0.06496941298246384,69253.67021079166,324.1694946289062,-218.4990692138672,-195.2650451660156
2024-11-13 15:02:54.912 +0100,1250,69253.67704179167,0.00689697265625,-0.021728515625,-0.9979705810546875,69253.66833779168,0.003535346360877156,-0.002089782385155559,-0.06006067246198654,69253.67021079166,324.1694946289062,-218.4990692138672,-195.2650451660156
2024-11-13 15:02:54.912 +0100,1251,69253.68698979168,-0.0023345947265625,-0.0171356201171875,-0.999542236328125,69253.67828479168,0.002796585438773036,-0.01279489137232304,-0.04689586907625198,69253.68049379167,324.2883605957031,-218.3779144287109,-195.7854766845703
2024-11-13 15:02:54.921 +0100,1252,69253.69693762501,0.000244140625,-0.01336669921875,-0.99798583984375,69253.68823279167,0.001124120317399502,-0.01449025981128216,0.01187343709170818,69253.69077679167,324.1440124511719,-218.4098968505859,-195.8101806640625
2024-11-13 15:02:54.931 +0100,1253,69253.706885625,0.0018157958984375,-0.0196380615234375,-1.000045776367188,69253.69818062501,-0.002674346324056387,-0.01084439177066088,0.02737196907401085,69253.70106062501,324.2942504882812,-218.3536834716797,-196.1151428222656
2024-11-13 15:02:54.941 +0100,1254,69253.71683262501,-0.0027618408203125,-0.026885986328125,-1.00274658203125,69253.708128625,0.003301787190139294,-0.0137842558324337,0.04558026790618896,69253.711342625,324.1036987304688,-218.3703002929688,-196.59228515625
2024-11-13 15:02:54.951 +0100,1255,69253.726780625,-0.01904296875,-0.0341339111328125,-1.00103759765625,69253.718075625,0.004407797940075397,-0.008851015940308571,0.02478604018688202,69253.721626625,324.4260864257812,-218.3233795166016,-196.2379455566406
2024-11-13 15:02:54.964 +0100,1256,69253.73672862501,-0.0184478759765625,-0.0444793701171875,-0.9938507080078125,69253.72802362501,0.002344913315027952,-0.0109642343595624,0.02740286290645599,69253.731909625,324.0826416015625,-218.6450653076172,-196.5699157714844
2024-11-13 15:02:54.973 +0100,1257,69253.746676625,-0.010772705078125,-0.0397796630859375,-0.9972076416015625,69253.737971625,-0.001203748746775091,-0.01230327133089304,0.0265373345464468,69253.742191625,324.2241821289062,-218.5155181884766,-196.5098266601562
2024-11-13 15:02:54.981 +0100,1258,69253.756623625,-0.001007080078125,-0.039764404296875,-1.005813598632812,69253.74791962501,0.001342233153991401,-0.004563592839986086,0.01158501673489809,69253.75247562501,324.0697326660156,-218.5648956298828,-196.8355865478516
2024-11-13 15:02:54.991 +0100,1259,69253.766571625,-0.013671875,-0.0476837158203125,-0.9970550537109375,69253.757866625,-0.003350256709381938,-0.002781938062980771,-0.001029045437462628,69253.762758625,324.4246215820312,-218.3177337646484,-196.9837036132812
2024-11-13 15:02:55.001 +0100,1260,69253.77651962501,-0.009124755859375,-0.0406341552734375,-0.999237060546875,69253.76781462501,-0.003053580410778522,-0.002781938062980771,-0.01856995560228825,69253.77304262501,324.3321533203125,-218.4933776855469,-197.2040863037109
2024-11-13 15:02:55.011 +0100,1261,69253.786467625,0.0057830810546875,-0.031097412109375,-1.001754760742188,69253.777762625,-2.130528855559533e-06,-0.001443965942598879,-0.03112915717065334,69253.783325625,324.3392333984375,-218.5263214111328,-197.1901245117188
2024-11-13 15:02:55.021 +0100,1262,69253.79641562501,0.00927734375,-0.0290069580078125,-0.9959869384765625,69253.78771062501,0.002768355887383223,-0.002320145955309272,-0.01974387653172016,69253.793608625,324.1801147460938,-218.3251800537109,-197.1077270507812
2024-11-13 15:02:55.031 +0100,1263,69253.80636262501,0.00372314453125,-0.0277252197265625,-0.997222900390625,69253.797658625,-0.0017542241839692,-0.003728958079591393,-0.02848250791430473,69253.80389162501,324.2051696777344,-218.4232330322266,-197.5700531005859
2024-11-13 15:02:55.041 +0100,1264,69253.816310625,0.0193939208984375,-0.018310546875,-1.001480102539062,69253.807605625,-0.003788080299273133,-0.005938583053648472,-0.01523248199373484,69253.814174625,324.4689025878906,-218.4813690185547,-197.343505859375
2024-11-13 15:02:55.051 +0100,1265,69253.82625862501,0.0291748046875,-0.0121307373046875,-0.997467041015625,69253.81755362501,-0.0008844357798807323,0.001003479119390249,-0.007335144560784101,69253.824457625,324.2435302734375,-218.4297485351562,-197.6987915039062
2024-11-13 15:02:55.061 +0100,1266,69253.836206625,0.008087158203125,-0.016693115234375,-1.00048828125,69253.827501625,-0.00138511008117348,-0.01044571679085493,0.006868558935821056,69253.834741625,324.4830017089844,-218.4267730712891,-197.5914001464844
2024-11-13 15:02:55.071 +0100,1267,69253.84615362501,0.0070037841796875,-0.021697998046875,-1.00341796875,69253.837449625,-0.00143491115886718,-0.004769721534103155,0.009429188445210457,69253.84502562501,324.468017578125,-218.1324310302734,-197.7501678466797
2024-11-13 15:02:55.080 +0100,1268,69253.856101625,0.021697998046875,-0.024566650390625,-0.999969482421875,69253.847396625,0.001891377032734454,-0.008709335699677467,0.01600799523293972,69253.85530962501,324.3144836425781,-218.3645172119141,-197.9971771240234
2024-11-13 15:02:55.091 +0100,1269,69253.86604962501,-0.00103759765625,-0.0252685546875,-0.9992828369140625,69253.85734462501,0.002328401664271951,-0.003773166565224528,0.02892725542187691,69253.86559262501,324.4827880859375,-218.3481292724609,-197.9182739257812
2024-11-13 15:02:55.101 +0100,1270,69253.875997625,-9.1552734375e-05,-0.0304718017578125,-0.999542236328125,69253.867292625,0.004305532667785883,-0.002743588527664542,0.01828339882194996,69253.875875625,324.2807922363281,-218.32275390625,-198.1442718505859
2024-11-13 15:02:55.110 +0100,1271,69253.885944625,0.0012969970703125,-0.030731201171875,-0.997283935546875,69253.87724062501,8.016114588826895e-05,-0.01542369741946459,0.01099006645381451,69253.886158625,324.4057006835938,-218.1074066162109,-197.9555358886719
2024-11-13 15:02:55.120 +0100,1272,69253.89589262501,0.0086822509765625,-0.024627685546875,-0.9981536865234375,69253.88718762501,-0.00233798916451633,-0.007503190077841282,0.02808356657624245,69253.89644162501,324.4615783691406,-218.2675323486328,-198.3869781494141
2024-11-13 15:02:55.130 +0100,1273,69253.905840625,0.0139312744140625,-0.01910400390625,-1.002792358398438,69253.89713562501,0.002687928499653935,-0.004018976353108883,0.03283171728253365,69253.906725625,324.3083801269531,-218.3129577636719,-198.3503570556641
2024-11-13 15:02:55.140 +0100,1274,69253.915788625,0.00634765625,-0.0268707275390625,-1.001373291015625,69253.907083625,0.0005307680112309754,-0.00493244081735611,0.04916754737496376,69253.917007625,324.4052734375,-218.3804779052734,-198.2765350341797
2024-11-13 15:02:55.156 +0100,1275,69253.925735625,0.0001678466796875,-0.0324859619140625,-1.000823974609375,69253.91703162501,0.003040530951693654,-0.009982060641050339,0.054767906665802,69253.927289625,324.1834716796875,-218.21142578125,-198.3727416992188
2024-11-13 15:02:55.160 +0100,1276,69253.93568362501,-0.002685546875,-0.0370330810546875,-0.9967498779296875,69253.92697862501,0.001703091547824442,-0.004190217703580856,0.03466929867863655,69253.93757362501,324.5319213867188,-218.4149475097656,-198.6864929199219
2024-11-13 15:02:55.170 +0100,1277,69253.945631625,0.0020294189453125,-0.037139892578125,-0.999237060546875,69253.936926625,0.00125008774921298,0.001599760842509568,0.02190263569355011,69253.947858625,324.1669921875,-218.4318542480469,-198.7439117431641
2024-11-13 15:02:55.180 +0100,1278,69253.95557962501,-0.00128173828125,-0.0355224609375,-0.998443603515625,69253.94687462501,0.001194694079458714,0.002410426968708634,0.003742007538676262,69253.95814262501,324.596435546875,-218.2503356933594,-198.5077209472656
2024-11-13 15:02:55.190 +0100,1279,69253.965526625,-0.0014190673828125,-0.0342559814453125,-1.00042724609375,69253.956822625,0.002576342085376382,0.00262268097139895,-0.02503451332449913,69253.96842462501,324.2648315429688,-218.3081359863281,-198.9588928222656
2024-11-13 15:02:55.200 +0100,1280,69253.97547462501,-0.0021820068359375,-0.027923583984375,-1.000961303710938,69253.96676962501,0.00333694089204073,-0.0009901633020490408,-0.043546412140131,69253.96842462501,324.2648315429688,-218.3081359863281,-198.9588928222656
2024-11-13 15:02:55.210 +0100,1281,69253.985422625,-0.001556396484375,-0.0334930419921875,-0.9982147216796875,69253.976717625,0.002937466604635119,0.004656270612031221,-0.05508908629417419,69253.978708625,324.4879455566406,-218.3563385009766,-198.8330535888672
2024-11-13 15:02:55.220 +0100,1282,69253.99537062501,0.0076751708984375,-0.0220947265625,-0.99993896484375,69253.98666562501,0.0002492718631401658,0.001072721322998405,-0.04415441304445267,69253.98899162501,324.3545532226562,-218.2994995117188,-199.2386779785156
2024-11-13 15:02:55.230 +0100,1283,69254.005318625,0.0032958984375,-0.0130157470703125,-0.9994964599609375,69253.996613625,0.002286856295540929,-0.0005488775204867125,-0.02886174246668816,69253.99927462501,324.5229187011719,-218.2564544677734,-198.8036193847656
2024-11-13 15:02:55.240 +0100,1284,69254.015265625,-0.0004119873046875,-0.0214385986328125,-0.997039794921875,69254.00656162501,0.0004607268783729523,-0.006805708166211843,-0.008437426760792732,69254.00955862501,324.2497253417969,-218.3260803222656,-199.0724639892578
2024-11-13 15:02:55.250 +0100,1285,69254.02521362501,-0.00799560546875,-0.02447509765625,-1.000442504882812,69254.01650862501,-0.0007906925166025758,0.0006607302348129451,0.002578472485765815,69254.01984162501,324.4075927734375,-218.3919067382812,-198.8903961181641
2024-11-13 15:02:55.260 +0100,1286,69254.035161625,-0.0009613037109375,-0.0288848876953125,-1.004547119140625,69254.026456625,0.001832254813052714,0.001685248338617384,0.001320395269431174,69254.030124625,324.3646850585938,-218.4503479003906,-198.8682556152344
2024-11-13 15:02:55.271 +0100,1287,69254.045109625,-0.01324462890625,-0.029571533203125,-0.998504638671875,69254.036404625,0.001579787116497755,-0.0009177253232337534,-0.01115598157048225,69254.040407625,324.6078491210938,-218.3860473632812,-199.3202514648438
2024-11-13 15:02:55.279 +0100,1288,69254.055056625,-0.0153045654296875,-0.03955078125,-0.9964599609375,69254.04635262501,0.002523345174267888,-0.001257278374396265,-0.02858823537826538,69254.05069062501,324.277587890625,-218.2931823730469,-199.2433013916016
2024-11-13 15:02:55.289 +0100,1289,69254.06500462501,-0.0006866455078125,-0.036956787109375,-1.003448486328125,69254.05629962501,0.002684466307982802,-0.003530286252498627,-0.04391925409436226,69254.060974625,324.4447021484375,-218.1502380371094,-199.1747131347656
2024-11-13 15:02:55.299 +0100,1290,69254.074952625,-0.0021820068359375,-0.0270233154296875,-0.9992218017578125,69254.066247625,0.001286573125980794,-0.003280481789261103,-0.03578862547874451,69254.071258625,324.4019470214844,-218.3307189941406,-199.350341796875
2024-11-13 15:02:55.309 +0100,1291,69254.08490062501,-0.0039825439453125,-0.0292205810546875,-0.9996185302734375,69254.07619562501,0.001540904981084168,-0.001667671487666667,-0.04635924100875854,69254.081542625,324.6307373046875,-218.2847442626953,-199.2296752929688
2024-11-13 15:02:55.319 +0100,1292,69254.09484762501,-0.0072174072265625,-0.0273284912109375,-0.9979705810546875,69254.086143625,0.005433647427707911,-0.001918541267514229,-0.05765876919031143,69254.09182662501,324.4107971191406,-218.4125671386719,-199.7112274169922
2024-11-13 15:02:55.331 +0100,1293,69254.10479562501,-0.000701904296875,-0.0204010009765625,-0.9989013671875,69254.09609062501,-0.0001209075126098469,-0.004343615844845772,-0.04355520009994507,69254.102110625,324.6406860351562,-218.3361053466797,-199.7088775634766
2024-11-13 15:02:55.339 +0100,1294,69254.114743625,0.004150390625,-0.01885986328125,-0.9996337890625,69254.106038625,0.003704457078129053,-0.009402289986610413,-0.04545323550701141,69254.11239362501,324.6184997558594,-218.4964904785156,-199.937744140625
2024-11-13 15:02:55.349 +0100,1295,69254.12469162501,-0.0032196044921875,-0.0231475830078125,-0.99896240234375,69254.11598662501,0.003461576765403152,-0.008118113502860069,-0.0402400977909565,69254.12267762501,324.6988830566406,-218.3410186767578,-199.5400390625
2024-11-13 15:02:55.359 +0100,1296,69254.13463862501,0.0045166015625,-0.02447509765625,-0.999664306640625,69254.125934625,0.003133475314825773,-0.007357781287282705,-0.04845089092850685,69254.132961625,324.5462036132812,-218.375,-199.7982482910156
