loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
2024-10-16 18:49:08.656 +0200,254,812819.1425657917,0.0026092529296875,-0.0257415771484375,-0.996795654296875,812819.1413227917,0.0003115898580290377,0.0001424791116733104,-0.003144926857203245,812819.1385347918,298.8664245605469,-225.171630859375,-215.1507720947266
2024-10-16 18:49:08.666 +0200,255,812819.1525147917,0.0025177001953125,-0.02496337890625,-0.99761962890625,812819.1512717917,0.002275404753163457,-0.001622930401936173,-0.001598695642314851,812819.1488137917,298.8250732421875,-224.9940795898438,-214.9071960449219
2024-10-16 18:49:08.683 +0200,256,812819.1624637917,-0.0001373291015625,-0.025115966796875,-1.001419067382812,812819.1612207917,0.00292867817915976,-0.0006985471700318158,0.001051149680279195,812819.1590937917,299.0411376953125,-224.8674621582031,-215.1398315429688
2024-10-16 18:49:08.686 +0200,257,812819.1724127918,0.001312255859375,-0.026031494140625,-0.9995574951171875,812819.1711697917,0.001155811944045126,4.181162876193412e-05,-0.002191781532019377,812819.1693727918,299.1178588867188,-224.8849182128906,-214.7881774902344
2024-10-16 18:49:08.696 +0200,258,812819.1823617917,0.0018768310546875,-0.02490234375,-0.9992218017578125,812819.1811187917,0.002449841937050223,-0.004211523104459047,-0.0006407565670087934,812819.1796517917,298.974853515625,-225.0199890136719,-215.0959320068359
2024-10-16 18:49:08.706 +0200,259,812819.1923107917,0.0030975341796875,-0.0252532958984375,-0.9987030029296875,812819.1910677917,-5.352953667170368e-05,-0.001914546475745738,-0.0008207862265408039,812819.1899317917,298.8974609375,-225.0121917724609,-214.8712768554688
2024-10-16 18:49:08.716 +0200,260,812819.2022597917,0.0043182373046875,-0.0238494873046875,-0.99871826171875,812819.2010167917,0.001014131703414023,-0.001335575245320797,-0.002334260614588857,812819.2002097918,298.8718872070312,-224.9576721191406,-215.0847320556641
2024-10-16 18:49:08.725 +0200,261,812819.2122087918,0.003814697265625,-0.022552490234375,-0.9998321533203125,812819.2109657917,0.0002463423879817128,-0.002167813014239073,0.001509213354438543,812819.2104897917,298.9360046386719,-224.9183349609375,-214.8662109375
2024-10-16 18:49:08.737 +0200,262,812819.2221577917,0.0013580322265625,-0.0245361328125,-0.9995574951171875,812819.2209147917,0.001133707701228559,-0.001979793887585402,-0.001640240894630551,812819.2207667917,298.96142578125,-225.0408325195312,-214.9290466308594
2024-10-16 18:49:08.746 +0200,263,812819.2321067917,0.000701904296875,-0.0246124267578125,-0.999237060546875,812819.2308637918,-0.0005803027888759971,-0.003054911969229579,0.0006527407676912844,812819.2310447918,298.9315490722656,-224.95166015625,-214.659912109375
2024-10-16 18:49:08.755 +0200,264,812819.2420567917,0.0032196044921875,-0.0239715576171875,-0.9984588623046875,812819.2408137918,-2.157160452043172e-05,-0.003044791985303164,-0.0009443568997085094,812819.2413217917,298.95849609375,-224.9054565429688,-214.9635009765625
2024-10-16 18:49:08.765 +0200,265,812819.2520057918,0.0011749267578125,-0.0242919921875,-1.000579833984375,812819.2507627917,0.002394980750977993,-0.001163268811069429,-0.001334776286967099,812819.2516007917,298.8391723632812,-225.1175231933594,-214.7252655029297
2024-10-16 18:49:08.775 +0200,266,812819.2619547917,-0.0001220703125,-0.025909423828125,-0.9979705810546875,812819.2607117917,0.00120827613864094,-0.003435744205489755,-0.00219071633182466,812819.2618787917,298.8863525390625,-225.0679779052734,-214.7669372558594
2024-10-16 18:49:08.785 +0200,267,812819.2719037917,0.001861572265625,-0.0254669189453125,-0.9986419677734375,812819.2706607917,0.0004492752777878195,-0.0007595335482619703,0.000292947719572112,812819.2721567918,298.8424072265625,-225.1284942626953,-214.9107513427734
